dish_id,caption,image_path,calories,protein,fat,carbs,cleaned_caption
dish_1572031580,"This plate contains 13.8g tomatoes, 5.0g onions, 1.0g garlic, 37.6g chicken thighs, 0.0g chili, 0.0g salt, 20.4g water, 7.6g cream, 0.1g lemon juice, 0.8g cilantro, 0.6g ginger, and 2.8g greek yogurt. It provides approximately 103.6 kcal, 9.7g protein, 6.1g fat, and 2.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572031580/rgb.png,103.6,9.7,6.1,2.2,"This plate contains 13.8g tomatoes, 5.0g onions, 1.0g garlic, 37.6g chicken thighs, 0.0g chili, , 20.4g water, 7.6g cream, 0.1g lemon juice, 0.8g cilantro, 0.6g ginger, and 2.8g greek yogurt."
dish_1572988741,"This plate contains 4.0g cheese, 8.2g tortilla, 8.0g onions, 25.2g pork, and 8.6g salsa. It provides approximately 99.5 kcal, 8.3g protein, 5.1g fat, and 5.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572988741/rgb.png,99.5,8.3,5.1,5.0,"This plate contains 4.0g cheese, 8.2g tortilla, 8.0g onions, 25.2g pork, and 8.6g salsa."
dish_1573060410,"This plate contains 36.1g figs, 18.1g granola, 24.1g grapes, 1.5g chia seeds, and 72.2g greek yogurt. It provides approximately 250.6 kcal, 10.4g protein, 4.5g fat, and 42.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573060410/rgb.png,250.6,10.4,4.5,42.7,"This plate contains 36.1g figs, 18.1g granola, 24.1g grapes, 1.5g chia seeds, and 72.2g greek yogurt."
dish_1573764136,"This plate contains 100.5g mashed potatoes, 10.0g butter, 50.2g chard, and 50.2g celery root. It provides approximately 193.8 kcal, 3.4g protein, 11.3g fat, and 21.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573764136/rgb.png,193.8,3.4,11.3,21.7,"This plate contains 100.5g mashed potatoes, 10.0g butter, 50.2g chard, and 50.2g celery root."
dish_1572278943,"This plate contains 61.0g bacon, and 35.0g scrambled eggs. It provides approximately 381.8 kcal, 26.1g protein, 29.5g fat, and 1.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572278943/rgb.png,381.8,26.1,29.5,1.4,"This plate contains 61.0g bacon, and 35.0g scrambled eggs."
dish_1573665056,"This plate contains 177.0g scrambled eggs, and 100.0g sausage. It provides approximately 606.6 kcal, 37.0g protein, 46.8g fat, and 7.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573665056/rgb.png,606.6,37.0,46.8,7.0,"This plate contains 177.0g scrambled eggs, and 100.0g sausage."
dish_1573232461,"This plate contains 36.0g bacon, 269.0g scrambled eggs, 45.9g broccoli, and 1.1g olive oil. It provides approximately 619.1 kcal, 41.3g protein, 46.0g fat, and 8.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573232461/rgb.png,619.1,41.3,46.0,8.0,"This plate contains 36.0g bacon, 269.0g scrambled eggs, 45.9g broccoli, and 1.1g olive oil."
dish_1575999037,"This plate contains 130.0g scrambled eggs, and 26.0g salsa. It provides approximately 199.9 kcal, 13.4g protein, 14.4g fat, and 3.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1575999037/rgb.png,199.9,13.4,14.4,3.8,"This plate contains 130.0g scrambled eggs, and 26.0g salsa."
dish_1571946265,"This plate contains 8.9g onions, 4.5g olive oil, 17.8g mozzarella cheese, 0.1g salt, and 17.8g eggplant. It provides approximately 156.2 kcal, 6.7g protein, 8.7g fat, and 13.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571946265/rgb.png,156.2,6.7,8.7,13.2,"This plate contains 8.9g onions, 4.5g olive oil, 17.8g mozzarella cheese, , and 17.8g eggplant."
dish_1572035321,"This plate contains 51.0g white rice, 3.7g olive oil, 14.8g mozzarella cheese, and 3.7g basil. It provides approximately 190.6 kcal, 6.9g protein, 7.3g fat, and 23.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572035321/rgb.png,190.6,6.9,7.3,23.8,"This plate contains 51.0g white rice, 3.7g olive oil, 14.8g mozzarella cheese, and 3.7g basil."
dish_1573763118,"This plate contains 79.5g brisket, 79.5g mashed potatoes, and 8.0g butter. It provides approximately 252.6 kcal, 18.1g protein, 14.5g fat, and 12.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573763118/rgb.png,252.6,18.1,14.5,12.0,"This plate contains 79.5g brisket, 79.5g mashed potatoes, and 8.0g butter."
dish_1571944238,"This plate contains 117.2g squash, 3.5g celery, 3.5g carrot, 3.5g onions, 27.9g apple cider, 2.2g olive oil, 1.8g vinegar, 3.1g seeds, 10.7g broth, 0.2g salt, 1.5g honey, and 174.1g pork. It provides approximately 523.9 kcal, 49.2g protein, 30.1g fat, and 11.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571944238/rgb.png,523.9,49.2,30.1,11.4,"This plate contains 117.2g squash, 3.5g celery, 3.5g carrot, 3.5g onions, 27.9g apple cider, 2.2g olive oil, 1.8g vinegar, 3.1g seeds, 10.7g broth, , 1.5g honey, and 174.1g pork."
dish_1572901583,"This plate contains 69.5g chicken, 2.9g onions, 1.6g garlic, 1.2g vinegar, 0.7g salt, 20.8g water, 2.3g lime, 13.9g pinto beans, 1.0g cilantro, 0.7g parsley, and 23.2g jicama. It provides approximately 194.3 kcal, 23.1g protein, 7.9g fat, and 6.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572901583/rgb.png,194.3,23.1,7.9,6.8,"This plate contains 69.5g chicken, 2.9g onions, 1.6g garlic, 1.2g vinegar, , 20.8g water, 2.3g lime, 13.9g pinto beans, 1.0g cilantro, 0.7g parsley, and 23.2g jicama."
dish_1572453753,"This plate contains 130.8g scrambled eggs, 75.0g hash browns, 45.9g broccoli, 38.0g sausage, 1.1g olive oil, and 26.2g salsa. It provides approximately 602.9 kcal, 23.9g protein, 42.6g fat, and 32.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572453753/rgb.png,602.9,23.9,42.6,32.6,"This plate contains 130.8g scrambled eggs, 75.0g hash browns, 45.9g broccoli, 38.0g sausage, 1.1g olive oil, and 26.2g salsa."
dish_1574184971,"This plate contains 50.0g chicken apple sausage. It provides approximately 80.0 kcal, 7.0g protein, 5.0g fat, and 1.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574184971/rgb.png,80.0,7.0,5.0,1.5,This plate contains 50.0g chicken apple sausage.
dish_1574711589,"This plate contains 5.7g brown rice, 52.6g broccoli, 1.1g radishes, 0.1g garlic, 56.5g chicken thighs, 4.1g olive oil, 0.7g bread crumbs, 0.6g vinegar, 10.1g mozzarella cheese, 0.1g salt, 0.7g jalapenos, 32.0g spinach (cooked), 1.4g arugula, 0.3g thyme, 0.1g lemon juice, 2.8g basil, and 0.3g parsley. It provides approximately 234.7 kcal, 19.8g protein, 11.4g fat, and 13.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574711589/rgb.png,234.7,19.8,11.4,13.5,"This plate contains 5.7g brown rice, 52.6g broccoli, 1.1g radishes, 0.1g garlic, 56.5g chicken thighs, 4.1g olive oil, 0.7g bread crumbs, 0.6g vinegar, 10.1g mozzarella cheese, , 0.7g jalapenos, 32.0g spinach (cooked), 1.4g arugula, 0.3g thyme, 0.1g lemon juice, 2.8g basil, and 0.3g parsley."
dish_1576259776,"This plate contains 29.0g hash browns, and 174.0g omelets. It provides approximately 362.5 kcal, 18.9g protein, 26.7g fat, and 10.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1576259776/rgb.png,362.5,18.9,26.7,10.3,"This plate contains 29.0g hash browns, and 174.0g omelets."
dish_1574280343,"This plate contains 71.0g cucumbers. It provides approximately 7.1 kcal, 0.7g protein, 0.0g fat, and 1.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574280343/rgb.png,7.1,0.7,0.0,1.4,This plate contains 71.0g cucumbers.
dish_1572548822,"This plate contains 31.2g avocado, 5.2g radishes, 0.8g multigrain bread, 5.2g olive oil, 0.1g salt, 20.8g jalapenos, 5.2g pistachios, 6.9g arugula, and 1.7g lemon juice. It provides approximately 136.4 kcal, 2.2g protein, 12.5g fat, and 6.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572548822/rgb.png,136.4,2.2,12.5,6.5,"This plate contains 31.2g avocado, 5.2g radishes, 0.8g multigrain bread, 5.2g olive oil, , 20.8g jalapenos, 5.2g pistachios, 6.9g arugula, and 1.7g lemon juice."
dish_1573665025,"This plate contains 177.0g scrambled eggs. It provides approximately 262.0 kcal, 17.7g protein, 19.5g fat, and 2.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573665025/rgb.png,262.0,17.7,19.5,2.8,This plate contains 177.0g scrambled eggs.
dish_1572538461,"This plate contains 167.0g scrambled eggs. It provides approximately 247.2 kcal, 16.7g protein, 18.4g fat, and 2.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572538461/rgb.png,247.2,16.7,18.4,2.7,This plate contains 167.0g scrambled eggs.
dish_1574359130,"This plate contains 111.0g scrambled eggs. It provides approximately 164.3 kcal, 11.1g protein, 12.2g fat, and 1.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574359130/rgb.png,164.3,11.1,12.2,1.8,This plate contains 111.0g scrambled eggs.
dish_1574281837,"This plate contains 0.1g cucumbers, 1.8g corn, 2.7g coleslaw, 0.2g onions, 0.0g garlic, 0.3g eggs, 0.7g cornmeal, 0.0g salt, 0.0g pepper, 2.7g mangos, 28.6g flatbread, 1.3g zucchini, 0.7g milk, 0.0g cilantro, 0.1g parsley, and 2.6g greek yogurt. It provides approximately 93.0 kcal, 3.1g protein, 0.9g fat, and 18.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574281837/rgb.png,93.0,3.1,0.9,18.0,"This plate contains 0.1g cucumbers, 1.8g corn, 2.7g coleslaw, 0.2g onions, 0.0g garlic, 0.3g eggs, 0.7g cornmeal, , 0.0g pepper, 2.7g mangos, 28.6g flatbread, 1.3g zucchini, 0.7g milk, 0.0g cilantro, 0.1g parsley, and 2.6g greek yogurt."
dish_1571934124,"This plate contains 98.0g roasted potatoes. It provides approximately 138.2 kcal, 2.1g protein, 6.7g fat, and 17.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571934124/rgb.png,138.2,2.1,6.7,17.6,This plate contains 98.0g roasted potatoes.
dish_1572031211,"This plate contains 5.6g olive oil, 22.4g mozzarella cheese, and 5.6g basil. It provides approximately 187.6 kcal, 8.3g protein, 10.9g fat, and 14.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572031211/rgb.png,187.6,8.3,10.9,14.4,"This plate contains 5.6g olive oil, 22.4g mozzarella cheese, and 5.6g basil."
dish_1572984792,"This plate contains 30.1g potatoes, 114.3g cauliflower, 48.9g beef, 3.8g leeks, 30.1g snow peas, 0.5g garlic, 6.6g mustard, 3.8g olive oil, 1.0g vinegar, 0.2g salt, 1.3g cream, 3.8g sour cream, 66.3g sweet potato, 1.4g jalapenos, and 0.2g chive. It provides approximately 327.0 kcal, 18.0g protein, 15.9g fat, and 28.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572984792/rgb.png,327.0,18.0,15.9,28.4,"This plate contains 30.1g potatoes, 114.3g cauliflower, 48.9g beef, 3.8g leeks, 30.1g snow peas, 0.5g garlic, 6.6g mustard, 3.8g olive oil, 1.0g vinegar, , 1.3g cream, 3.8g sour cream, 66.3g sweet potato, 1.4g jalapenos, and 0.2g chive."
dish_1574444158,"This plate contains 135.0g scrambled eggs, and 27.0g salsa. It provides approximately 207.6 kcal, 13.9g protein, 14.9g fat, and 3.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574444158/rgb.png,207.6,13.9,14.9,3.9,"This plate contains 135.0g scrambled eggs, and 27.0g salsa."
dish_1572464400,"This plate contains 5.8g brown rice, 15.3g cucumbers, 15.3g bell peppers, 1.5g spinach (raw), 33.0g tofu, 12.2g radishes, 0.6g onions, 1.6g garlic, 0.8g mustard, 0.9g shallots, 12.4g olive oil, 6.1g vinegar, 0.1g chili, 0.5g salt, 29.0g salmon, 0.0g lime, 0.3g jalapenos, 0.3g lemon juice, 0.3g cilantro, and 0.1g ginger. It provides approximately 205.7 kcal, 10.5g protein, 16.5g fat, and 4.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572464400/rgb.png,205.7,10.5,16.5,4.9,"This plate contains 5.8g brown rice, 15.3g cucumbers, 15.3g bell peppers, 1.5g spinach (raw), 33.0g tofu, 12.2g radishes, 0.6g onions, 1.6g garlic, 0.8g mustard, 0.9g shallots, 12.4g olive oil, 6.1g vinegar, 0.1g chili, , 29.0g salmon, 0.0g lime, 0.3g jalapenos, 0.3g lemon juice, 0.3g cilantro, and 0.1g ginger."
dish_1574197731,"This plate contains 56.1g potatoes, 70.2g steak, 3.1g garlic, 0.3g salt, and 14.0g salsa. It provides approximately 253.1 kcal, 19.1g protein, 14.7g fat, and 11.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1574197731/rgb.png,253.1,19.1,14.7,11.5,"This plate contains 56.1g potatoes, 70.2g steak, 3.1g garlic, , and 14.0g salsa."
dish_1572278972,"This plate contains 61.0g bacon, 35.0g scrambled eggs, and 85.0g spinach (cooked). It provides approximately 401.4 kcal, 28.6g protein, 29.5g fat, and 4.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572278972/rgb.png,401.4,28.6,29.5,4.8,"This plate contains 61.0g bacon, 35.0g scrambled eggs, and 85.0g spinach (cooked)."
dish_1573505208,"This plate contains 192.0g lasagna. It provides approximately 259.2 kcal, 13.8g protein, 9.6g fat, and 29.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573505208/rgb.png,259.2,13.8,9.6,29.6,This plate contains 192.0g lasagna.
dish_1573679065,"This plate contains 9.2g white rice, 3.2g onions, 0.5g garlic, 0.5g olive oil, 0.1g salt, 69.0g pork, 4.6g zucchini, 2.3g arugula, 0.5g rosemary, and 0.2g parsley. It provides approximately 184.1 kcal, 18.4g protein, 10.2g fat, and 3.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573679065/rgb.png,184.1,18.4,10.2,3.3,"This plate contains 9.2g white rice, 3.2g onions, 0.5g garlic, 0.5g olive oil, , 69.0g pork, 4.6g zucchini, 2.3g arugula, 0.5g rosemary, and 0.2g parsley."
dish_1572035359,"This plate contains 51.0g white rice, 17.5g tomatoes, 6.4g onions, 1.3g garlic, 47.7g chicken thighs, 3.7g olive oil, 0.0g chili, 14.8g mozzarella cheese, 0.1g salt, 25.8g water, 9.7g cream, 0.1g lemon juice, 3.7g basil, 1.1g cilantro, 0.8g ginger, and 3.6g greek yogurt. It provides approximately 321.8 kcal, 19.2g protein, 15.1g fat, and 26.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572035359/rgb.png,321.8,19.2,15.1,26.6,"This plate contains 51.0g white rice, 17.5g tomatoes, 6.4g onions, 1.3g garlic, 47.7g chicken thighs, 3.7g olive oil, 0.0g chili, 14.8g mozzarella cheese, , 25.8g water, 9.7g cream, 0.1g lemon juice, 3.7g basil, 1.1g cilantro, 0.8g ginger, and 3.6g greek yogurt."
dish_1575997268,"This plate contains 71.7g scrambled eggs, 47.0g berries, 3.0g grapes, and 14.3g salsa. It provides approximately 139.1 kcal, 7.7g protein, 8.1g fat, and 9.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1575997268/rgb.png,139.1,7.7,8.1,9.2,"This plate contains 71.7g scrambled eggs, 47.0g berries, 3.0g grapes, and 14.3g salsa."
dish_1572279989,"This plate contains 243.0g strawberries. It provides approximately 80.2 kcal, 1.7g protein, 0.7g fat, and 19.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572279989/rgb.png,80.2,1.7,0.7,19.4,This plate contains 243.0g strawberries.
dish_1572021459,"This plate contains 108.0g omelets. It provides approximately 166.3 kcal, 11.2g protein, 12.6g fat, and 0.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572021459/rgb.png,166.3,11.2,12.6,0.6,This plate contains 108.0g omelets.
dish_1572627130,"This plate contains 192.5g scrambled eggs, and 38.5g salsa. It provides approximately 296.1 kcal, 19.8g protein, 21.3g fat, and 5.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572627130/rgb.png,296.1,19.8,21.3,5.6,"This plate contains 192.5g scrambled eggs, and 38.5g salsa."
dish_1573159868,"This plate contains 4.6g olive oil, 18.5g mozzarella cheese, and 4.6g basil. It provides approximately 154.8 kcal, 6.9g protein, 9.0g fat, and 11.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573159868/rgb.png,154.8,6.9,9.0,11.8,"This plate contains 4.6g olive oil, 18.5g mozzarella cheese, and 4.6g basil."
dish_1572464354,"This plate contains 5.8g brown rice, 1.5g spinach (raw), 33.0g tofu, 0.6g onions, 0.9g garlic, 0.9g shallots, 0.2g olive oil, 0.1g chili, 0.1g salt, 29.0g salmon, 0.0g lime, 0.3g jalapenos, 0.3g lemon juice, 0.3g cilantro, and 0.1g ginger. It provides approximately 86.5 kcal, 9.9g protein, 4.2g fat, and 2.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572464354/rgb.png,86.5,9.9,4.2,2.5,"This plate contains 5.8g brown rice, 1.5g spinach (raw), 33.0g tofu, 0.6g onions, 0.9g garlic, 0.9g shallots, 0.2g olive oil, 0.1g chili, , 29.0g salmon, 0.0g lime, 0.3g jalapenos, 0.3g lemon juice, 0.3g cilantro, and 0.1g ginger."
dish_1572462136,"This plate contains 44.5g brown rice, 11.1g spinach (raw), 4.5g onions, 6.7g garlic, 6.7g shallots, 1.7g olive oil, 0.6g chili, 0.6g salt, 222.7g salmon, 0.3g lime, 2.2g jalapenos, 2.2g lemon juice, 2.2g cilantro, and 1.1g ginger. It provides approximately 478.9 kcal, 55.6g protein, 20.0g fat, and 14.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572462136/rgb.png,478.9,55.6,20.0,14.1,"This plate contains 44.5g brown rice, 11.1g spinach (raw), 4.5g onions, 6.7g garlic, 6.7g shallots, 1.7g olive oil, 0.6g chili, , 222.7g salmon, 0.3g lime, 2.2g jalapenos, 2.2g lemon juice, 2.2g cilantro, and 1.1g ginger."
dish_1572453675,"This plate contains 38.0g sausage. It provides approximately 130.9 kcal, 7.3g protein, 10.4g fat, and 1.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572453675/rgb.png,130.9,7.3,10.4,1.6,This plate contains 38.0g sausage.
dish_1572376778,"This plate contains 60.0g cucumbers, and 60.0g hummus. It provides approximately 105.6 kcal, 5.3g protein, 5.8g fat, and 9.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572376778/rgb.png,105.6,5.3,5.8,9.6,"This plate contains 60.0g cucumbers, and 60.0g hummus."
dish_1571944487,"This plate contains 130.0g turkey. It provides approximately 245.7 kcal, 37.7g protein, 9.1g fat, and 0.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1571944487/rgb.png,245.7,37.7,9.1,0.1,This plate contains 130.0g turkey.
dish_1573232835,"This plate contains 27.0g bacon. It provides approximately 146.1 kcal, 10.0g protein, 11.3g fat, and 0.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1573232835/rgb.png,146.1,10.0,11.3,0.4,This plate contains 27.0g bacon.
dish_1572627152,"This plate contains 192.5g scrambled eggs, 38.5g salsa, and 45.0g zucchini. It provides approximately 302.8 kcal, 20.3g protein, 21.4g fat, and 6.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1572627152/rgb.png,302.8,20.3,21.4,6.8,"This plate contains 192.5g scrambled eggs, 38.5g salsa, and 45.0g zucchini."
dish_1575997241,"This plate contains 47.0g berries, and 3.0g grapes. It provides approximately 28.9 kcal, 0.4g protein, 0.1g fat, and 7.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1575997241/rgb.png,28.9,0.4,0.1,7.1,"This plate contains 47.0g berries, and 3.0g grapes."
